review,rating,tanggal
spx tai promo tai,1,2026-04-13 00:06:49
"MANATAB AKU SERING DAPAT HARGA MURAH DAN SANGAT MURAH, BANYAK JUGA VOCHER NAY",5,2026-04-13 00:06:25
eh ktl gw lgi nonton dracin bgst np susah di skip si iklan ny ajc mmw jmbuy asuy,1,2026-04-13 00:06:03
"SANGAT BERSYUKUR SAMA Allah Swt🤗 Alhamdulillah hp sudah upgrade jadi performa shopee mantap . Allahumma Baarik aku jadi Platinum member shopee. banyak diskon dan voucher, TERUS MUDAH UTK RETUR DAN PENGEMBALIAN DANA JIKA BARANG TIDAK SESUAI ATAU RUSAK ❤️",5,2026-04-13 00:05:48
iklannya maksa kali,1,2026-04-13 00:05:15
Buat Belanja Online Recommended... PROMO diskon Harga Di Perbesar lagi Diskon nya. Juga PROMO Ongkir.,5,2026-04-13 00:04:20
"untuk shopee pengiriman barang sangat lambat sekali karena saya pesan dari bulan kemarin barang saya masih belum sampai2 juga, tolong di perbaiki saya nunggu lama sekali. kalau masih begini aja saya mungkin pesan di platfrom lain yg lebih cepat.",5,2026-04-13 00:04:01
aplikasi ini memang bagus,5,2026-04-12 23:58:17
kalau bisa kang paketnya jangan jam 11 malam nganter paket walaupun TDK cod tapi teriak paket kalau Uda malam terasa menyeramkan😬,5,2026-04-12 23:44:06
saya suka belanja di shopee nggak ribet dan banyak pilihan nya,5,2026-04-12 23:40:20
semua ada di shopee,5,2026-04-12 23:38:50
responnya cepat harga ekonomis,5,2026-04-12 23:34:59
Sangat memuaskan belanja di Shopee,5,2026-04-12 23:34:20
bagus dan lancar,4,2026-04-12 23:33:30
sangat senang,5,2026-04-12 23:31:57
Aplikasia bagus banget,5,2026-04-12 23:31:12
aplikasi belanja sangat membantu,5,2026-04-12 23:30:38
biar bintang saja yang berbicara,5,2026-04-12 23:30:34
bagus,5,2026-04-12 23:21:47
saya bersukur punya aplikasi seperti ini sangat membantu terimakasih shopee,5,2026-04-12 23:19:20
bagus aplikasi nya suka ada promo dan potongan harga,5,2026-04-12 23:19:17
sangat baik,5,2026-04-12 23:17:20
aplikasi lom dicoba dikasih 4 bintang dulu,4,2026-04-12 23:17:19
mantap tapi sayang pengguna lama voucher nya gitu² aja,5,2026-04-12 23:05:09
sangat puas belanja di shopee..,5,2026-04-12 23:04:57
jadi langganan kalau sedang membutuhkan barang2 keperluan. dan tolong min diskon dan gratis ongkirnya diperbanyak lagi ya setiap harinya. agak susah kalau harus belinya satu2 😅 pokoknya pertahanin ya bintangnya agar kami pembeli tambah semangat lagi belanja 😅😅,5,2026-04-12 23:03:27
"Tiap pesan barang selalu stuck ditempat padahal barang itu pingin buru buru dipakai, jadi sekarang kalau barang yang sangat diperlukan gak pesan di shopee lagi krn pasti gak akan sampai ketika waktu diperlukan.. kecewa sama aplikasinya..",3,2026-04-12 23:02:50
pengiriman barang..bagus kurir2 nya.keren..amanah..sopan pokok nya.good..aja,5,2026-04-12 23:02:38
mantap,5,2026-04-12 23:02:06
Produknya ok,5,2026-04-12 22:58:45
bagus,5,2026-04-12 22:58:14
suka bngt pke shopee,5,2026-04-12 22:56:38
shopee pilihan belanja paling bagus👍👍👍,5,2026-04-12 22:55:07
bgmn caraanxa atasi akun di batasi,5,2026-04-12 22:53:53
bagus,5,2026-04-12 22:51:36
apk e-commerce yang sangat recommended,5,2026-04-12 22:45:30
koin terlalu dikit tambah lgi,1,2026-04-12 22:44:21
kurir nya di jogja sekarang parah2 banyak yang malas kerja barang di sortiran di lempar2 parah bener shopee,1,2026-04-12 22:42:38
ko merek klik pesan nya BHS inggris,5,2026-04-12 22:42:26
"Aplikasi yg jahat untuk driver sendiri, buruk juga pelayanan",1,2026-04-12 22:41:22
"mantap,mudah dan di dapat dan harga terjangkau",4,2026-04-12 22:36:32
cukup bintang yg berbicara,5,2026-04-12 22:34:08
shopee mmg yes bngt,5,2026-04-12 22:21:13
saldo saya hangus karna pembayaran apk yang tidak saya comfirmasi,1,2026-04-12 22:17:00
🥰,5,2026-04-12 22:15:37
"Biaya layanan nambah mulu. Kasihan pembeli apalagi pedagang :( TOLONG KASIH PILIHAN ""HAPUS/ GANTI PRODUK"" PADA SHOPEE VIDEO AFFILIATE. Sebel kalau banyak yang checkout tapi produknya sudah tidak punya komisi.",3,2026-04-12 22:13:33
sekarang shopee parah bgt wkwk,1,2026-04-12 22:08:50
bagus sekali,5,2026-04-12 21:51:10
terimakasih shopee 🤗,5,2026-04-12 21:49:46
untuk pelayanan selama ini saya merasa puas,5,2026-04-12 21:46:37
baik skli,5,2026-04-12 21:44:05
shopee sangat membantu dan bermanfaan sekali sukses trus shopee,5,2026-04-12 21:44:05
"belanja dsini paling top lah, easy play, semuanya ada lengkap murah. kualitas no 1",5,2026-04-12 21:42:02
shopy sekarang agak lama di pengiriman biasa paling telat 4 hari lah ini bisa 7/8 hari mana klau di cek barang masih di sotir seller nya niat jualan gk si dalam pengemasan bisa 2/3 hari,5,2026-04-12 21:38:53
bagus,1,2026-04-12 21:37:36
seperti dinegri dongeng pakai lampu lentera kecil ditaman depan rumah,5,2026-04-12 21:34:12
"pengembalian barang susah, padahal sudah sangat jelas di video unboxing barang pecah. estimasi 3 hari selesai, ini sudah 5 hari masing menggantung. status masih dalam pengecekan. pengecekan apaan sampe 5 hari. apa gak cukup jelas dengan video unboxing??",1,2026-04-12 21:33:00
aplikasi yg sangat buruk,1,2026-04-12 21:19:38
"ok shope bgus, ada kalanya barang kecil tpi ga bisa masuk ke pelosok desa, ttp aku label bintang 5",5,2026-04-12 21:16:18
sangat puas dengan aplikasi shoope 😘,5,2026-04-12 21:14:28
terlalu banyak sponsor,1,2026-04-12 21:13:31
baik,3,2026-04-12 21:11:11
"sejak mengenal shopee belanja k gak ribet lagi, habis itu bisa di cicil, ga ada uang bisa pinjam waaah KEREEN, semoga shopee tetap jaya",5,2026-04-12 21:08:02
"Semakin Parah, banyak toko Penipu",2,2026-04-12 21:00:40
aplikasi shopee semakin lama semakin berat,3,2026-04-12 20:59:03
pelayanannya sangat baik dan ramah..trmksh,5,2026-04-12 20:51:39
"aman, variatif, harga bagus, simple, cepat dlm pengiriman, mudah retur",5,2026-04-12 20:48:34
semua produk soppee sangat berkualitas,5,2026-04-12 20:35:11
kk kenapa fitur toko saya tiba tiba hilang mohon bantuan yah,5,2026-04-12 20:30:12
Terima kasih dengan shopee aku berbelanja sangat nyaman Good luck,4,2026-04-12 20:23:59
jos jis,5,2026-04-12 20:17:39
ini yang bermasalah sebenarnya sintem kenerja kali yaa paket di transit sampe 2 hari lebih tidak ada di tempat sortir . makin punya jasa kirim sendiri malah makin lama pengiriman nya,1,2026-04-12 20:12:01
mantul,5,2026-04-12 19:41:20
baik,5,2026-04-12 19:33:51
"eh shopee,tolonglah iklan kalian di kurangi... saya masih enak' baca novel bisa'nya jadi ke buka shopee dikit' shopee... mana ongkir mahal lagi. hp lagi ga kesentuh buka shopee heran saya..",3,2026-04-12 19:33:36
Akun saya di gunakan orang yg tidak bertanggungjawab.,1,2026-04-12 19:19:27
keren barang slalu ORI no tipu2,5,2026-04-12 19:07:21
bagus banyak gratis ongkir ny,5,2026-04-12 18:59:04
baik,5,2026-04-12 18:57:01
saya suka blanja shopee mantaplah,5,2026-04-12 18:46:50
ok,5,2026-04-12 18:40:05
"Yang menarik dari Shopee, selalu gratis ongkir.",5,2026-04-12 18:33:44
"mesen shopeffod lama amat ada bacaaan""kami sudah menerima pesenanmu""sampe kiamat pun gitu ya?",1,2026-04-12 18:31:01
"alhamdulilah atas kerja samanya semuanya berbelanja semuanya bagus,,barangnya terimakasih beribu,,terimakasih semuanya",5,2026-04-12 18:28:23
aplikasi ini udah keren banget sih cuma kenapa kok ngak ada rokok elektrik lagi,5,2026-04-12 18:26:54
"untuk toko nya sih udah bagus banget,perencanaan nya sesuai prosedur. tapi sangat disayangkan ketika saya mau beli item disatujuan toko lagi kosong ,terus lihat ditoko lain kenapa item yg saya inginkan pada kosong semua...seakan akan seratus toko yg saya kunjungi cuma ada satu toko apa ya. pada kompak",3,2026-04-12 18:24:29
sangat puas,5,2026-04-12 18:14:07
ok,5,2026-04-12 18:11:59
Good,5,2026-04-12 18:05:26
sangat membantu sekali 🤣,5,2026-04-12 17:57:12
kami puas dengan shopee,5,2026-04-12 17:56:05
app belanja onlone no 1 menurutku sangat lengkap dan sangat mudah dipakai karna sekarang di shopee semua ada,5,2026-04-12 17:54:38
"Kecewa sihh gw, padahal baru pertama kli nyoba pake aplikasi ini eh dah gabener pengantaran nya, gw naruh alamat dah sedetail-detailnya kok bisa bisa nya paketnya nyampe semarang, katanya paket diantar sesuai lokasi tapi kok gini yaa? gw gatau sih apakah ini salah kurir nya apa gimana tpi dari rumah gw kekota semarang itu jauh bgt, kok bisa-bisanya salah alamat, padahal udh pake voucher khusus pengguna baru tpi malah hangus sia sia paketnya ga nyampe rumah, tolong lh diperbaiki masalah kecil in",1,2026-04-12 17:52:23
Sangat Bagus Dan Mempermudah Jual Beli Online,5,2026-04-12 17:51:49
good Aplikasi,5,2026-04-12 17:48:47
kecewa bgt sama apk ini maen batalin sepihak,1,2026-04-12 17:48:07
aplikasi bagus oke deh sehat selalu buat seluruh kurir yang menjalankan tugas semoga rezeki buat kurir semakin lancar amiin,5,2026-04-12 17:44:32
Oke,5,2026-04-12 17:43:42
shopee membohongi ku dia ingkar janji 1jt koin malah aku dapat 80 koin dan itu dia ingkar janji dengan menanamkan tanaman 1jt koin aku rawat sampai sudah di panen bukannya dapat 1 JT koin malah 80 koin. kan disitu sudah tertulis kalo sudah bisa di panen nanti dapat 1 jt,5,2026-04-12 17:42:57
"exspedisi sangat buruk,langganan stuck!!! banyak toko abal2 berkeliaran di biarkan,MALES belanja di supil!!!!",1,2026-04-12 17:41:56
harganya motor,5,2026-04-12 17:37:16
"gk jls,di bilang lupa pw malah di suruh masukkan pw lama,udah tekan lupa sandi masih juga di suruh masukkan pw lama sebelum ganti pw,shopee gak pernah beres tlol",1,2026-04-12 17:35:56
"sering kli paket di tunda"" pengirimannya, dengan alasan nomor tidak dapat di hubungi, pembeli tidak berada di tempat entah karna kurirnya sibuk ataupun malas mengantar karna cuaca panas jdi kurir takut hitam dan buluk. Sudah males belanja di apk ini",1,2026-04-12 17:35:32
"pesanan selalu dikirim yg baik2, mudah2an untuk selanjutnya demikian",5,2026-04-12 17:28:48
sangat bagus dan,3,2026-04-12 17:28:14
ganggu,1,2026-04-12 17:26:57
bagus,5,2026-04-12 17:25:37
good job 👍,5,2026-04-12 17:24:48
suka muncul di iklan,1,2026-04-12 17:19:27
👍🏼 tingkatkan lebih baik,5,2026-04-12 17:18:38
sangat membantu,5,2026-04-12 17:18:36
bagus,5,2026-04-12 17:18:33
belanja lebih nyaman,5,2026-04-12 17:15:04
blanja brapa pun selalu gratis ongkir,5,2026-04-12 17:14:41
baik,5,2026-04-12 17:14:24
oke lh,5,2026-04-12 17:13:27
mantap,5,2026-04-12 17:12:46
🤝👍,5,2026-04-12 17:11:38
menjanjikan,5,2026-04-12 17:08:58
"Bagus, sekali I'm",5,2026-04-12 17:03:03
"sekalipun kadang ada pesanan yg tidak sesuai dgn iklan,paling tidak pengiriman tepat waktu",5,2026-04-12 16:58:49
"gacor aku dapet sepatu converse gratis dari shope, makasih shopee",5,2026-04-12 16:47:27
baru daptar akun 3 hari trus isi saldo 100 baru dipake beli pls tiba2 keblok.tlong sibantu akun saya min,1,2026-04-12 16:45:48
mantap lah Pokonya,5,2026-04-12 16:43:03
iklan nya maksa,1,2026-04-12 16:41:31
"sangat membantu,,",5,2026-04-12 16:37:17
"makin ke sini makin mantab..shopee terbaik dgn barang2 nya murah, toko bertanggung jawab gratisan ongkir,bonusan dll luar biasa .. kurir pilihan terbaik dan ramah.. semoga lancar dan sukses terus... sukses selalu shopee,selalu sebarkan kebaikan... menjadi bermanfaat buat sesama insani..",5,2026-04-12 16:36:08
"iklan lo nyebelin banget, udh teken 'x' malah masuk aplikasi, kesel banget gw jadi ngeganggu, maksa banget. padahal gw suka banget belanja di ni apk, tapi terlalu banyak iklan!",1,2026-04-12 16:33:15
sangat bagus,5,2026-04-12 16:28:26
"bagus,sangat membantu",5,2026-04-12 16:26:14
Bagus dan tdk mengecewakan,5,2026-04-12 16:26:12
bagus,5,2026-04-12 16:24:39
"mau tanya,kok bisa yah s saldo shopee pay bisa berkurang padahal tidak punya pay leter? udah isi saldo kok saldonya berkurang sendri,tolong solusinya? motong saldo costemer Tampa pemberitahuan itu namanya mencuri,tiba² di riwayat pemotongan google play,kok bisa,perasaan kemarin² tidak seperti itu,saya butuh penjelasan,😌",3,2026-04-12 16:19:32
"beberapa kali kejadian,seller tidak kirim barang sampai batas waktu kemas berakhir,kapan bisa tegas ke seller ya???",1,2026-04-12 16:17:45
baik,5,2026-04-12 16:17:22
mantap,5,2026-04-12 16:15:08
supaya tidak ngelek,5,2026-04-12 16:14:56
iklan semakin banyak aplikasi berat,1,2026-04-12 16:12:00
Kasih bintang karna puas belanja di shoope sekaligus biar dikasih tambahan limit SPay nya,1,2026-04-12 15:59:00
"iklannya ganggu banget, di setiap aplikasi pasti ada",1,2026-04-12 15:57:59
lmot,1,2026-04-12 15:54:33
real pict,4,2026-04-12 15:53:44
"shopee express udah mulai ngakal pesanan saya di tempel 2 stiker dengan nomor resi yang berbeda dan akhirnya barang yang saya pesan isinya tidak sesuai dan toko pengirim beda, terus saya harus komplain kemana sedangkan toko gak jual produk yang saya terima.",2,2026-04-12 15:53:28
bagus barang nya sesuai harga,5,2026-04-12 15:51:45
baik,5,2026-04-12 15:50:38
"Min, mau kasih saran dong, kalau mau upload foto di shope urutan fotonya dari terbaru ke terlama atau terlama ke terbaru biar lebih mudah, yang sekarang masih acak jadi susah mau upload foto terbaru, karena posisi bisa ditengah atau dimanapun",4,2026-04-12 15:48:37
"aplikasi jadi makin berat, biaya admin nya naik, ongkir nya juga sekarang lebih mahal, kurir spx nya juga mohon di didik lagi sering banget disuruh jemput paket kerumah kurirnya/ ditempat tertentu karena dia males ngantarnya padahal alamat sudah sangat lengkap",1,2026-04-12 15:48:36
Ngga tahan lemottttnyaaaa,5,2026-04-12 15:46:11
antap,5,2026-04-12 15:45:23
aplikasinya bagus bangat trus setiap pemakaian pertama dapat voucher O rupiah dan bagus juga dipakai untuk belanja bulanan karena murah murah di sini,5,2026-04-12 15:37:22
"aplikasi manja , cuma gara2 login beda device aja kena blokir . lucu",1,2026-04-12 15:29:59
jangan pake merchant ini dah. mending merchant lain.. aplikasi yang mencurangkan driver bahkan saya staff hrd nya pun dipaksa kerja rodi. menyiksa orang lokal indonesia,1,2026-04-12 15:28:37
nyaman kalau belanja di shpee banyak diskon.. gratis ongkir..,5,2026-04-12 15:23:00
memudahkan dalam berbelanja,5,2026-04-12 15:22:00
"Makin dipermudah dan lebih teliti shopping online lagi,biar para kurir lagi tidak asal-asalan lagi ke pelanggan (pembeli),,,,👍👍👍",5,2026-04-12 15:20:14
"(maaf minnn ada kesalahan pahaman saja disini, ternyata paket hanya disimpan sementara oleh kurir)",5,2026-04-12 15:18:33
makasih,5,2026-04-12 15:14:53
shopee asiik,5,2026-04-12 15:14:25
"bagus"" aja si, tapi sekarang klo ngirim lama bngttt cepetan sebelah, bisa kali 4-5 harian klo yg sebelah cuma 3-4 hari dh sampe",3,2026-04-12 15:13:47
plis lah untuk shope food saya sudah bayar biaya pelayanan lah admin lah ongkos lah masa dimintain lagi biaya parkir gk masuk akal,1,2026-04-12 15:10:23
sangat membantu sekali trims shopee,5,2026-04-12 15:09:53
Mudah belanjan nya dan banyak promo n diskon,5,2026-04-12 15:09:19
"Sejauh ini saya suka dengan pelayanan shopee,seller n kurirnyapun ramah""...tingkatkan lagi 👍😊",5,2026-04-12 15:07:49
refund nya lama betul enggak ada kepastian udah lewat tanggal yang dijanjikam,1,2026-04-12 15:07:22
baikk,5,2026-04-12 15:06:58
alhamdulillah gak perlu keluar rumah smua yg sy butuh kan ada di shopee tinggal klik ajah banyak voucher gratis ongkir juga pokok nya puas deh belanja di shopee ini,5,2026-04-12 15:06:45
shopee is the best,5,2026-04-12 15:05:56
mudah,5,2026-04-12 15:03:45
pelayanan yang baik respon cepat banyak produk promo yang ditawarkan menghemat belanja online..,5,2026-04-12 15:03:03
shopie barang kualita nya kurang bagus,1,2026-04-12 15:02:00
...mantap,5,2026-04-12 15:00:58
keren lngganan terus,5,2026-04-12 15:00:42
Shopee.. sangat membantu.. buat belanja,5,2026-04-12 14:59:23
"mantul, terima kasih shopee. dari Shopee saya dapat uang di shopee juga saya belanja kebutuhan",5,2026-04-12 14:59:10
Trim Shopee keren membantu ditunggu fre ongkirnya,5,2026-04-12 14:58:00
jadi terbantu dlm hal transaksi,4,2026-04-12 14:57:31
belanja cepat murah dan efektif,5,2026-04-12 14:57:11
bagus dan royal,5,2026-04-12 14:56:41
"Tidak pernah diberikan voucher diskon khusus dari shopee, bahkan yang nominal kecil tidak pernah, sedangkan orang lain banyak yang mendapatkan diskon 20% hingga 1 juta. sudah beberapa tahun saya memakai e commerce ini, sepertinya lebih baik untuk pindah",1,2026-04-12 14:51:52
pelayanan lelet,1,2026-04-12 14:50:28
Banyak minus sekarang ih :( pengirim an lama,1,2026-04-12 14:50:03
mantap,5,2026-04-12 14:49:47
males ah gak bisa COD,4,2026-04-12 14:46:15
shopee Indonesia dan juga shopee luar negeri jadi 1,5,2026-04-12 14:45:59
"mesen tgl.5 estimasi sampai tgl 10,,berubah tgl.12 berubah lg tgl.13",1,2026-04-12 14:43:15
perbarui lagi min,5,2026-04-12 14:43:13
oke,5,2026-04-12 14:43:10
"kenapa pengiriman shopee skrg lelet bgt. hampir menunggu stgh bulan. biasanya gk begitu, sumpah jd malas belanja disini, di tiktok lbh cpt 1 s. d 5 hr aja",2,2026-04-12 14:41:38
gojodog merk yg terjamin kwalitasnya,5,2026-04-12 14:40:39
Dev tolong adain fitur kontak kurir please,4,2026-04-12 14:39:50
baik pelayanan nya,5,2026-04-12 14:38:36
banyak promo menarik,5,2026-04-12 14:37:54
udh aman skr mantap buat shope,5,2026-04-12 14:37:20
Sangat baik dan membantu serta bermanfaat sesuai dengan kebutuhan sehari hari,5,2026-04-12 14:37:00
bagus pelayanannya,5,2026-04-12 14:36:46
mempermudah untuk belanja sejauh ini Shopee memang bagus d banding apk sebelah COD ny banyak yg GK sesuai...udah lama pakai shoppe masih blm bisa pake payleter,5,2026-04-12 14:36:31
"gw kena tipu produk yg dijual di shopee, mengajukan pengembalian malah ditolak. bukti jelas dimanipulasi penjual malah berpihak ke penjual!!!",1,2026-04-12 14:36:02
mantab,5,2026-04-12 14:35:44
bahkan alat masturbasi atau Dildo tidak ada di shopee padahal banyak orang yg cari shopee buat pelangang kecewa,1,2026-04-12 14:34:48
iklannya di mana-mana,3,2026-04-12 14:33:39
"shopee jelek gini, pertama kali make shopee malah kayak gini aku udah mesen barang ampe 300rb udah dibayar pake Qris tapi malah ditulisannya belum dibayar ampe sekarang malah dibatalin, kayak gimana sih!? uang saya hilang dong kalo kayak gini.. padahal mau nyoba dan pertama kali pesen di sini tapi malah mengecewakan dan nomor saya malah dipake orang lain jadi saya ga bisa pake no saya sendiri, gimana sih?",1,2026-04-12 14:31:07
pelayanan cepat banyak gratis ongkir nya jadi senang belinya lewat Shopee,5,2026-04-12 14:30:32
